Id,Sales
10734,3639.6335
11590,5006.2847
12446,5174.267
13302,5425.0806
14158,5469.8286
15014,5921.065
15870,2742.792
16726,3780.6907
17582,4656.103
18438,4094.5042
19294,4094.5042
20150,4111.992
21006,4228.529
21862,2693.516
22718,3586.0496
23574,4887.3486
24430,5025.1255
25286,5025.1255
26142,5158.6157
26998,5696.237
27854,2693.516
28710,3659.1323
29566,4292.902
30422,4133.6934
31278,4133.6934
32134,4167.8394
32990,4409.169
33846,2761.7285
34702,3676.8582
35558,4915.4473
36414,5041.7905
37270,5122.4194
38126,5223.963
38982,5879.733
39838,2827.973
40694,3809.246
463,5120.6655
1319,5184.825
2175,5390.0835
3031,6098.438
3887,3695.576
4743,3470.4893
5599,3803.952
6455,3857.5735
7311,3857.5735
8167,3866.8762
9023,4149.1797
9879,3690.7952
10735,3487.7876
11591,5283.3604
12447,5311.7236
13303,5392.341
14159,5566.485
15015,6669.1333
15871,4025.453
16727,3692.1228
17583,4066.2732
18439,3802.4717
19295,3802.4717
20151,3811.6416
21007,4012.399
21863,3695.576
22719,3470.4893
23575,5159.019
24431,5186.715
25287,5196.753
26143,5404.277
26999,6165.465
27855,3695.576
28711,3470.4893
29567,3793.501
30423,3854.866
31279,3854.866
32135,3878.0024
32991,4085.624
33847,3708.8127
34703,3482.9165
35559,5241.2676
36415,5269.409
37271,5337.0405
38127,5598.3745
38983,6445.1255
39839,3833.2166
40695,3639.5781
464,4783.505
1320,4878.1455
2176,5068.862
3032,5664.119
3888,3875.2844
4744,3567.284
5600,3446.514
6456,3422.779
7312,3416.7502
8168,3460.7366
9024,3541.8325
9880,3871.715
10736,3631.2446
11592,5199.8813
12448,5141.275
13304,5335.9766
14160,5464.989
15016,6127.0835
15872,4000.4902
16728,3773.7761
17584,3642.3914
18440,3372.6313
19296,3366.691
20152,3376.1335
21008,3485.5024
21864,3875.2844
22720,3567.284
23576,4875.294
24432,4820.345
25288,4820.345
26144,5140.0884
27000,5867.1055
27856,3875.2844
28712,3567.284
29568,3446.3955
30424,3433.6956
31280,3405.6018
32136,3417.5947
32992,3484.6282
33848,3933.647
34704,3621.009
35560,5046.4336
36416,4989.556
37272,5119.3325
38128,5357.376
38984,6170.8013
39840,4047.2185
40696,3766.7844
465,5098.684
1321,5199.559
2177,5615.7295
3033,6097.9844
3889,3191.9783
4745,3914.3809
5601,4168.9927
6457,3825.925
7313,3819.1865
8169,3830.3364
9025,3874.5452
9881,3331.5342
10737,3954.826
11593,5268.339
12449,5312.3467
13305,5507.4233
14161,5831.454
15017,6338.7876
15873,3549.954
16729,4101.439
17585,4418.929
18441,3746.4302
19297,3739.8315
20153,3750.7534
21009,3810.6162
21865,3297.462
22721,3914.3809
23577,5219.2363
24433,5211.5205
25289,5211.5205
26145,5619.995
27001,6206.4785
27857,3297.462
28713,3914.3809
29569,4156.9404
30425,3795.3723
31281,3764.3203
32137,3788.8323
32993,3914.0896
33849,3347.7983
34705,3974.1318
35561,5226.839
36417,5222.5034
37273,5259.1157
38129,5649.7983
38985,6315.1553
39841,3425.3987
40697,4113.9854
466,4371.958
1322,4458.4575
2178,4706.0635
3034,5530.528
3890,3798.4946
4746,3624.79
5602,3629.101
6458,3428.596
7314,3422.5571
8170,3503.5305
9026,3716.296
9882,3943.558
10738,3670.4768
11594,4720.482
12450,4659.0884
13306,4817.5874
14162,4985.303
15018,6228.6226
15874,4249.961
16730,3820.2139
17586,3869.2156
18442,3358.5205
19298,3352.605
20154,3397.8103
21010,3670.1545
21866,3924.0151
22722,3624.79
23578,4512.681
24434,4410.566
25290,4410.566
26146,4709.638
27002,5710.6807
27858,3924.0151
28714,3624.79
29570,3618.6094
30426,3419.3328
31282,3391.3564
32138,3449.3918
32994,3690.9043
33850,3962.8054
34706,3660.623
35562,4665.475
36418,4562.8657
37274,4629.712
38130,4842.628
38986,5919.015
39842,4047.2107
40698,3779.9624
467,4004.2969
1323,4091.4236
2179,4340.2163
3035,5196.4404
3891,3521.3628
4747,3078.1555
5603,3394.9268
6459,3212.2249
7315,3212.2249
8171,3345.2764
9027,3606.6165
9883,3470.847
10739,3038.0623
11595,4357.3027
12451,4220.7876
13307,4208.445
14163,4446.7183
15019,5930.052
15875,3733.2515
16731,3171.702
17587,3526.3682
18443,3208.268
19299,3208.268
20155,3307.941
21011,3613.0352
21867,3521.3628
22723,3078.1555
23579,4204.408
24435,4072.6821
25291,4080.5608
26147,4375.5586
27003,5379.8877
27859,3521.3628
28715,3078.1555
29571,3385.5996
30427,3252.474
31283,3252.474
32139,3365.535
32995,3573.8306
33851,3487.7876
34707,3048.8047
35563,4333.386
36419,4197.616
37275,4240.906
38131,4498.786
38987,5504.2617
39843,3517.9111
40699,3109.1675
468,4163.6274
1324,4215.798
2180,4474.298
3036,4689.5596
3892,3396.2874
4748,3201.05
5604,3434.3015
6460,3397.5122
7316,3397.5122
8172,3452.819
9028,3574.973
9884,3413.7173
10740,3240.6833
11596,4386.0806
12452,4415.7476
13308,4513.353
14164,4710.5054
15020,5165.7505
15876,3632.8591
16732,3384.6436
17588,3719.7256
18444,3327.5703
19300,3327.5703
20156,3348.1208
21012,3539.5864
21868,3396.2874
22724,3201.05
23580,4210.3843
24436,4210.4487
25292,4218.5977
26148,4485.135
27004,4840.18
27860,3396.2874
28716,3201.05
29572,3424.8662
30428,3373.4229
31284,3373.4229
32140,3406.411
32996,3570.3684
33852,3430.3823
34708,3233.1858
35564,4347.1396
36420,4336.686
37276,4396.389
38132,4623.7627
38988,4990.494
39844,3514.4897
40700,3349.1143
469,4894.608
1325,4991.4463
2181,5240.113
3037,5797.7554
3893,4325.61
4749,3849.927
5605,4149.065
6461,3992.2979
7317,3985.2664
8173,4008.0342
9029,4200.4478
9885,4506.9
10741,3879.3752
11597,5075.732
12453,5250.82
13309,5548.1226
14165,5727.744
15021,6285.7324
15877,4649.1
16733,4023.3223
17589,4405.4946
18445,3916.0952
19301,3909.1978
20157,3915.083
21013,4128.267
21869,4446.2686
22725,3830.731
23581,4842.9233
24437,4957.6143
25293,4957.6143
26149,5244.093
27005,5930.7246
27861,4446.2686
28717,3908.7988
29573,4174.9224
30429,3990.2153
31285,3957.5696
32141,3979.272
32997,4252.2886
33853,4503.423
34709,3879.9785
35565,5055.959
36421,5163.169
37277,5217.708
38133,5428.1084
38989,6203.8857
39845,4667.131
40701,4065.5247
470,4760.032
1326,4854.208
2182,4970.3984
3038,5666.3887
3894,3229.995
4750,3243.0212
5606,3816.4841
6462,3659.0764
7318,3652.6316
8174,3712.0903
9030,3805.135
9886,3343.7703
10742,3274.5159
11598,5070.3945
12454,5095.2666
13310,5286.1885
14166,5381.458
15022,6330.564
15878,3506.8174
16734,3368.8015
17590,4055.837
18446,3594.564
19302,3588.2327
20158,3610.3926
21014,3775.9763
21870,3336.7346
22726,3243.0212
23582,4776.447
24438,4802.066
25294,4802.066
26150,4974.174
27006,5844.038
27862,3336.7346
28718,3243.0212
29574,3816.353
30430,3659.649
31286,3629.707
32142,3654.7297
32998,3786.48
33854,3360.094
34710,3265.7249
35566,5007.966
36422,4967.882
37278,5063.1353
38134,5137.4365
38990,6033.2905
39846,3431.662
40702,3372.1904
471,4501.765
1327,4599.718
2183,4520.113
3039,5534.85
3895,4915.93
4751,4559.5024
5607,4299.746
6463,4302.101
7319,4302.101
8175,4137.378
9031,4700.33
9887,4914.022
10743,4575.3306
11599,4707.8145
12455,4831.6836
13311,5115.139
14167,4943.1035
15023,5463.3574
15879,4890.8184
16735,4607.846
17591,4622.925
18447,4238.661
19303,4238.661
20159,4059.3127
21015,4358.5996
21871,4891.4204
22727,4536.769
23583,4460.929
24439,4559.7153
25295,4568.5405
26151,4523.5464
27007,5223.4
27863,4891.4204
28719,4629.2217
29575,4327.1694
30431,4300.5293
31287,4300.5293
32143,4134.924
32999,4400.2617
33855,4931.424
34711,4573.873
35567,4637.1416
36423,4728.3594
37279,4810.5063
38135,4684.503
38991,5415.4487
39847,5088.394
40703,4771.6836
472,4418.508
1328,4514.6445
2184,4703.73
3040,5512.3687
3896,3668.5793
4752,3819.8787
5608,3937.161
6464,3880.5264
7320,3880.5264
8176,3928.9407
9032,4198.3486
9888,3667.8096
10744,3848.0544
11600,4750.6426
12456,4696.3994
13312,4883.686
14168,5015.1797
15024,5919.0996
15880,3794.9922
16736,4033.113
17592,4205.078
18448,3820.9465
19304,3820.9465
20160,3830.1646
21016,4130.934
21872,3668.5793
22728,3819.8787
23584,4487.1157
24440,4435.8813
25296,4444.4663
26152,4769.827
27008,5610.467
27864,3668.5793
28720,3819.8787
29576,3956.2483
30432,3873.5955
31288,3873.5955
32144,3885.7122
33000,4144.7095
33856,3726.4841
34712,3880.171
35568,4662.0674
36424,4608.8354
37280,4685.406
38136,4916.4224
38992,5773.848
39848,3772.1206
40704,3971.1533
473,4888.6123
1329,4985.3315
2185,5211.6797
3041,5619.4053
3897,3321.4653
4753,3961.6714
5609,4188.425
6465,3955.0295
7321,3948.0637
8177,4022.1365
9033,4094.5234
9889,3499.3186
10745,4040.2869
11601,5132.6416
12457,5178.118
13313,5400.958
14169,5552.3633
15025,6242.2783
15881,3725.7021
16737,4192.118
17593,4426.413
18449,3836.7358
19305,3829.9783
20161,3834.288
21017,3950.0151
21873,3431.2266
22729,3961.6714
23585,4940.1055
24441,4931.786
25297,4931.786
26153,5215.638
27009,5791.217
27865,3431.2266
28721,3338.2024
29577,4176.3164
30433,3886.8577
31289,3855.0574
32145,3873.2185
33001,4031.0977
33857,3516.4014
34713,4060.0059
35569,5116.5156
36425,5095.5386
37281,5154.1445
38137,5330.437
38993,5991.8496
39849,3591.0408
40705,4194.858
474,4529.604
1330,4619.222
2186,4704.439
3042,5710.577
3898,4060.064
4754,3424.1409
5610,3756.3965
6466,3648.9365
7322,3642.5095
8178,3651.294
9034,3897.231
9890,4192.5938
10746,3436.032
11602,4676.4575
12458,4861.567
13314,5136.834
14170,5144.67
15026,6095.728
15882,4290.949
16738,3554.9763
17594,3986.7454
18450,3630.583
19306,3624.1885
20162,3617.7327
21018,3885.764
21874,4173.3135
22730,3407.0706
23586,4431.2124
24442,4587.9126
25298,4587.9126
26154,4708.012
27010,5850.0894
27866,4173.3135
28722,3476.5066
29578,3779.8074
30434,3699.3008
31290,3669.0344
32146,3677.0476
33002,3945.9514
33858,4207.446
34714,3434.9373
35570,4606.2554
36426,4757.6035
37282,4830.909
38138,4875.5312
38994,6110.7417
39850,4468.2925
40706,3612.3323
475,4800.1655
1331,4895.1357
2187,5260.129
3043,5753.452
3899,2609.3523
4755,3516.0593
5611,3927.9587
6467,3805.349
7323,3805.349
8179,3884.604
9035,3980.6577
9891,2879.7158
10747,3584.5208
11603,5132.485
12459,5021.738
13315,5053.929
14171,5341.5986
15027,6424.9136
15883,3039.7407
16739,3685.321
17595,4227.444
18451,3703.1174
19307,3703.1174
20163,3714.8
21019,3889.6729
21875,2896.2756
22731,3516.0593
23587,4948.6514
24443,4842.5537
25299,4842.5537
26155,5264.1294
27011,5902.941
27867,2896.2756
28723,3516.0593
29579,3917.1675
30435,3735.5493
31291,3735.5493
32147,3760.7563
33003,3955.3994
33859,2967.0864
34715,3602.016
35571,5092.0547
36427,5003.344
37283,5038.4204
38139,5385.268
38995,6121.2886
39851,3016.9236
40707,3705.5132
476,4966.242
1332,5064.4976
2188,5269.4243
3044,5790.129
3900,2730.3477
4756,4187.406
5612,4344.64
6468,4117.523
7324,4110.2705
8180,4136.79
9036,4339.8604
9892,2837.127
10748,4211.9673
11604,5086.4917
12460,5276.9795
13316,5544.552
14172,5664.146
15028,6203.5015
15884,2913.1655
16740,4295.126
17596,4596.6475
18452,4063.8342
19308,4056.6765
20164,4059.3901
21020,4245.532
21876,2796.5427
22732,4166.528
23588,4899.8022
24444,5030.1704
25300,5030.1704
26156,5265.154
27012,5899.209
27868,2806.5159
28724,4251.437
29580,4371.716
30436,4120.2417
31292,4086.5322
32148,4105.51
33004,4367.91
33860,2840.0015
34716,4216.2363
35572,5043.0557
36428,5164.706
37284,5224.1074
38140,5398.058
38996,6231.683
39852,2976.7217
40708,4471.064
477,4282.358
1333,4375.533
2189,4697.3584
3045,4980.688
3901,3560.325
4757,3212.844
5613,3557.6665
6469,3536.0696
7325,3536.0696
8181,3611.4363
9037,3795.5137
9893,3582.7397
10749,3241.9355
11605,4531.268
12461,4561.9126
13317,4828.053
14173,5061.387
15029,5623.3467
15885,3707.907
16741,3337.4382
17597,3813.973
18453,3459.2744
19309,3459.2744
20165,3497.8833
21021,3614.2107
21877,3560.325
22733,3212.844
23589,4367.023
24445,4320.1704
25301,4328.5317
26157,4700.9263
27013,5275.3086
27869,3560.325
28725,3212.844
29581,3574.9148
30437,3506.9412
31293,3506.9412
32149,3548.6133
33005,3649.8555
33861,3600.2263
34717,3248.8552
35573,4497.0996
36429,4469.3496
37285,4541.9175
38141,4831.877
38997,5511.9272
39853,3672.1296
40709,3350.4084
478,4205.359
1334,4288.559
2190,4445.378
3046,4865.9604
3902,2526.7322
4758,3828.4917
5614,3718.1042
6470,3459.0105
7326,3452.918
8182,3493.1917
9038,3516.72
9894,2572.9553
10750,3828.0352
11606,4435.302
12462,4383.237
13318,4522.5454
14174,4640.589
15030,5409.0366
15886,2843.1787
16742,3881.4443
17598,3864.3982
18454,3453.7085
19310,3447.6252
20166,3430.2024
21022,3494.0215
21878,2571.0388
22734,3825.1843
23590,4272.044
24446,4221.899
25302,4221.899
26158,4461.406
27014,5062.2856
27870,2571.0388
28726,3921.452
29582,3771.052
30438,3517.0757
31294,3438.8914
32150,3458.4297
33006,3498.9714
33862,2585.5159
34718,3846.7185
35574,4385.6206
36430,4334.1426
37286,4364.5283
38142,4549.2065
38998,5160.451
39854,2651.9668
40710,3991.8943
479,4025.1917
1335,4075.6282
2191,4360.1216
3047,5396.5137
3903,3243.0183
4759,3433.7742
5615,3643.851
6471,3529.2927
7327,3529.2927
8183,3638.9358
9039,3979.1086
9895,3237.7354
10751,3443.9734
11607,4153.06
12463,4205.2305
13319,4333.6836
14175,4559.1543
15031,5756.499
15887,3357.4668
16743,3507.6873
17599,3848.851
18455,3467.5671
19311,3467.5671
20167,3560.3418
21023,3972.4072
21879,3221.511
22735,3411.0022
23591,4020.832
24447,4044.05
25303,4051.8733
26159,4342.3237
27015,5439.371
27871,3226.8474
28727,3486.284
29583,3667.0923
30439,3524.0107
31295,3524.0107
32151,3632.665
33007,4063.6829
33863,3257.6194
34719,3449.234
35575,4110.165
36431,4140.639
37287,4186.795
38143,4438.5396
38999,5591.282
39855,3461.4102
40711,3629.2708
480,4626.441
1336,4717.9746
2192,4916.08
3048,5393.2515
3904,2901.3545
4760,3688.6306
5616,3941.0422
6472,3855.8003
7328,3855.8003
8184,3880.6816
9040,4066.056
9896,3002.4126
10752,3710.267
11608,4912.279
12464,5096.243
13320,5354.6533
14176,5486.78
15032,5902.7666
15888,3169.412
16744,3783.523
17600,4222.1323
18456,3828.0862
19312,3828.0862
20168,3830.6506
21024,3981.5007
21880,3034.4417
22736,3670.2385
23592,4564.546
24448,4685.9956
25304,4685.9956
26160,4912.0957
27016,5482.2446
27872,3045.2644
28728,3745.0366
29584,3966.1787
30440,3864.7263
31296,3864.7263
32152,3882.6775
33008,4096.27
33864,3081.596
34720,3714.0276
35576,4697.999
36432,4811.3276
37288,4866.666
38144,5220.82
39000,5916.932
39856,3348.4338
40712,4082.9866
481,4498.5156
1337,4596.393
2193,4829.6377
3049,5569.347
3905,3868.057
4761,3678.6826
5617,3770.4622
6473,3682.875
7329,3682.875
8185,3751.433
9041,3937.2434
9897,3887.3174
10753,3782.3176
11609,4880.4585
12465,4869.9165
13321,5029.849
14177,5197.2734
15033,6228.5513
15889,4102.339
16745,3851.5947
17601,4043.8457
18457,3607.6074
19313,3607.6074
20169,3638.2383
21025,3891.9407
21881,3868.057
22737,3678.6826
23593,4580.8765
24449,4540.345
25305,4549.1323
26161,4835.552
27017,5716.7026
27873,3868.057
28729,3678.6826
29585,3760.1035
30441,3657.3176
31297,3657.3176
32153,3724.0215
33009,3925.1047
33865,3906.294
34721,3715.048
35577,4779.3594
36433,4725.609
37289,4877.9688
38145,5079.1465
39001,6078.919
39857,4050.826
40713,3895.1348
482,5040.2324
1338,5139.956
2194,5394.1206
3050,5988.6387
3906,2432.9502
4762,3890.1145
5618,4290.233
6474,4070.9539
7330,4070.9539
8186,4083.7966
9042,4363.546
9898,2522.197
10754,3919.9224
11610,5197.62
12466,5365.1694
13322,5637.2075
14178,5817.665
15034,6345.1934
15890,2595.6777
16746,4006.3867
17602,4596.222
18458,4030.99
19314,4030.99
20170,4026.7932
21026,4253.4937
21882,2553.6348
22738,3870.7217
23594,4997.93
24450,5105.1177
25306,5105.1177
26162,5398.218
27018,6027.947
27874,2553.6348
28730,3949.6042
29586,4317.5957
30442,4069.5715
31298,4069.5715
32154,4081.4834
33010,4334.49
33866,2584.104
34722,3916.8984
35578,5153.24
36434,5251.0205
37290,5311.409
38146,5544.3667
39002,6356.9395
39858,2771.4995
40714,4162.7217
483,4251.145
1339,4343.6416
2195,4508.538
3051,5248.4165
3907,3269.241
4763,2933.727
5619,3356.5508
6475,3383.0134
7331,3383.0134
8187,3410.062
9043,3500.6575
9899,3299.2458
10755,2968.771
11611,4490.9697
12467,4487.244
13323,4648.581
14179,4773.801
15035,5912.887
15891,3453.221
16747,3060.8027
17603,3587.2402
18459,3300.0864
19315,3300.0864
20171,3293.4033
21027,3420.4192
21883,3269.241
22739,2933.727
23595,4327.335
24451,4323.745
25307,4332.1133
26163,4545.255
27019,5370.2437
27875,3269.241
28731,2933.727
29587,3347.3289
30443,3345.5603
31299,3345.5603
32155,3350.7441
33011,3462.8567
33867,3315.3525
34723,2975.1077
35579,4460.078
36435,4456.3784
37291,4508.6323
38147,4679.7954
39003,5557.503
39859,3381.5647
40715,3068.1084
484,4951.291
1340,5049.25
2196,5292.652
3052,5778.41
3908,2803.6511
4764,4065.955
5620,4308.762
6476,4042.2412
7332,4035.1218
8188,4069.3813
9044,4285.881
9900,2918.4995
10756,4097.11
11612,5099.3896
12468,5270.49
13324,5537.7334
14180,5708.23
15036,6215.145
15892,3033.3765
16748,4214.9937
17604,4558.6934
18460,3988.4685
19316,3981.4438
20172,3998.4492
21028,4175.898
21884,2881.8635
22740,4045.686
23596,4903.4727
24452,5015.0264
25308,5015.0264
26164,5296.672
27020,5872.7827
27876,2881.8635
28732,4128.1333
29588,4335.6147
30444,4043.8303
31300,4010.7458
32156,4043.8765
33012,4297.421
33868,2916.2478
34724,4093.9495
35580,5055.8433
36436,5158.355
37292,5217.6836
38148,5440.072
39004,6231.4336
39860,3053.6367
40716,4337.129
485,5168.4414
1341,5270.6963
2197,5492.0054
3053,6025.067
3909,3241.3015
4765,4120.788
5621,4402.764
6477,4481.991
7333,4481.991
8189,4510.9126
9045,4726.3843
9901,3354.1982
10757,4144.9585
11613,5306.5835
12469,5505.312
13325,5784.46
14181,5917.886
15037,6464.0815
15893,3470.85
16749,4226.795
17605,4716.7773
18461,4449.7773
19317,4449.7773
20173,4452.7583
21029,4628.1006
21885,3389.9785
22741,4100.2417
23597,5099.297
24453,5234.9717
25309,5234.9717
26165,5487.5547
27021,6124.4834
27877,3402.0657
28733,4183.801
29589,4430.8447
30445,4492.3667
31301,4492.3667
32157,4513.2324
33013,4761.5034
33869,3442.6562
34725,4149.1597
35581,5248.3813
36437,5374.984
37293,5436.8037
38149,5639.8857
39005,6391.8633
39861,3617.239
40717,4410.7383
486,4679.336
1342,4771.9155
2198,4889.503
3054,5671.8936
3910,4104.03
4766,3446.4219
5622,3870.6516
6478,3762.6545
7334,3756.0273
8190,3771.131
9046,3903.422
9902,4247.8735
10758,3518.2668
11614,5034.8076
12470,5029.3213
13326,4969.7207
14182,5142.7954
15038,6172.5615
15894,4663.8774
16750,3629.5027
17606,4090.6313
18462,3696.9336
19318,3690.422
20174,3668.4324
21030,3835.3088
21886,4239.644
22742,3446.4219
23598,4720.5225
24454,4715.3784
25310,4715.3784
26166,4914.847
27022,5910.654
27878,4239.644
28734,3446.4219
29590,3859.4617
30446,3763.8716
31302,3733.0771
32158,3724.121
33014,3845.3281
33870,4268.606
34726,3469.9663
35582,4886.23
36438,4880.906
37294,5007.856
38150,5167.8154
39006,6204.543
39862,4391.8496
40718,3609.6626
487,4764.3203
1343,4858.581
2199,5047.17
3055,5560.191
3911,3507.5
4767,4135.299
5623,4166.3726
6479,3930.9424
7335,3924.019
8191,3976.0315
9047,4083.4734
9903,3607.7659
10759,4176.603
11615,4992.8413
12471,4955.3022
13327,5024.196
14183,5170.863
15039,6276.56
15895,3745.6797
16751,4286.1504
17607,4400.3164
18463,3885.6416
19319,3878.7979
20175,3859.1965
21031,3980.4602
21887,3568.9995
22743,4131.726
23599,4882.4004
24455,4845.6914
25311,4845.6914
26167,5080.285
27023,5764.5815
27879,3568.9995
28735,4235.7065
29591,4225.706
30447,3956.9316
31303,3868.972
32159,3890.9531
33015,4026.39
33871,3625.378
34727,4196.9873
35583,4972.096
36439,4934.713
37295,4969.308
38151,5154.091
39007,5928.519
39863,3743.3865
40719,4384.4746
488,4401.622
1344,4497.3916
2200,4773.5547
3056,5422.613
3912,3890.7007
4768,3059.7283
5624,3579.5457
6480,3532.213
7336,3532.213
8192,3531.8389
9048,3744.2793
9904,3924.0977
10760,3079.8562
11616,4497.941
12472,4716.9395
13328,4993.6655
14184,5212.2266
15040,5726.8374
15896,4085.78
16752,3223.5615
17608,3843.1572
18464,3471.8438
19320,3471.8438
20176,3456.9553
21032,3656.0513
21888,3871.3015
22744,3044.474
23600,4296.1914
24456,4458.2793
25312,4466.9077
26168,4777.1807
27024,5433.299
27880,3871.3015
28736,3106.5227
29592,3602.3733
30448,3522.522
31304,3522.522
32160,3521.3494
33016,3758.235
33872,3921.0703
34728,3083.6162
35584,4485.1816
36440,4643.135
37296,4696.265
38152,4939.554
39008,5531.52
39864,4070.1616
40720,3236.2932
489,4398.319
1345,4485.3354
2201,4669.74
3057,5307.3276
3913,3301.9727
4769,3423.0796
5625,3689.0881
6481,3476.53
7337,3470.4065
8193,3526.8997
9049,3621.738
9905,3428.076
10761,3466.2246
11617,4683.663
12473,4687.18
13329,4846.6343
14185,4946.825
15041,6047.781
15897,3637.1729
16753,3607.6282
17609,3933.1743
18465,3405.4783
19321,3399.48
20177,3420.4746
21033,3576.7705
21889,3411.09
22745,3423.0796
23601,4477.483
24457,4437.1553
25313,4437.1553
26169,4673.287
27025,5498.4106
27881,3411.09
28737,3423.0796
29593,3678.4229
30449,3467.1406
31305,3438.7732
32161,3472.4001
33017,3596.9924
33873,3444.8113
34729,3456.919
35585,4629.085
36441,4590.373
37297,4657.622
38153,4805.2505
39009,5699.003
39865,3518.183
40721,3569.6191
490,4146.1724
1346,4228.202
2202,4345.946
3058,4935.2734
3914,3623.3796
4770,3200.9067
5626,3445.0117
6482,3328.8276
7338,3322.9644
8194,3364.424
9050,3441.937
9906,3777.468
10762,3253.5789
11618,4402.7725
12474,4418.8867
13330,4555.1943
14186,4584.4175
15042,5444.7646
15898,4058.4802
16754,3448.839
17610,3683.2756
18466,3247.2253
19322,3241.5056
20178,3249.3262
21034,3364.0742
21890,3743.115
22746,3200.9067
23602,4197.604
24458,4184.7266
25314,4184.7266
26170,4332.5264
27026,5070.2734
27882,3743.115
28738,3200.9067
29594,3435.052
30450,3306.023
31306,3278.9734
32162,3298.6543
33018,3397.227
33874,3795.9082
34730,3246.0547
35586,4353.086
36442,4329.23
37298,4391.0205
38154,4453.213
39010,5253.295
39866,3888.9753
40722,3362.4478
491,4817.1367
1347,4912.4424
2203,5163.617
3059,5654.6343
3915,3219.0964
4771,4140.264
5627,4224.771
6483,3857.0251
7339,3850.232
8195,3895.142
9051,4022.2017
9907,3281.4392
10763,4144.136
11619,5067.329
12475,5075.451
13331,5293.8735
14187,5463.509
15043,6342.525
15899,3421.2153
16755,4224.32
17611,4429.218
18467,3771.8113
19323,3765.168
20179,3820.8699
21035,3937.5176
21891,3275.5405
22747,4136.6836
23603,4903.15
24459,4859.6753
25315,4859.6753
26171,5159.4326
27027,5848.12
27883,3275.5405
28739,3769.7825
29595,4284.9365
30451,3917.6345
31307,3830.552
32163,3852.3113
33019,3947.2542
33875,3297.4587
34731,4164.3623
35587,5024.0615
36443,4967.465
37299,5024.5933
38155,5245.1333
39011,6019.363
39867,3439.029
40723,4394.125
492,4741.4297
1348,4835.2383
2204,5086.8213
3060,5683.987
3916,2968.022
4772,3351.735
5628,3741.2124
6484,3626.7512
7340,3620.3633
8196,3629.0977
9052,3831.396
9908,3086.9128
10764,3371.351
11620,4849.728
12476,5077.427
13332,5364.9136
14188,5550.282
15044,6089.08
15900,3402.783
16756,3493.0051
17612,3972.4414
18468,3562.88
19324,3556.6045
20180,3550.269
21036,3749.3296
21892,3050.818
22748,3335.0225
23604,4635.5493
24460,4802.465
25316,4802.465
26172,5090.69
27028,5755.4395
27884,3050.818
28740,3402.9907
29596,3764.5286
30452,3630.3164
31308,3600.6143
32164,3608.4783
33020,3845.5298
33876,3090.0388
34732,3377.899
35588,4830.8354
36444,4992.67
37300,5045.413
38156,5259.928
39012,6034.7812
39868,3254.2524
40724,3546.0955
493,4706.391
1349,4808.795
2205,5024.215
3061,5629.91
3917,2886.9143
4773,3318.1653
5629,3823.1814
6485,3772.502
7341,3772.502
8197,3781.6033
9053,4044.7253
9909,2906.5073
10765,3337.588
11621,4805.008
12477,5039.906
13333,5335.5747
14189,5481.9673
15045,5988.987
15901,3186.7725
16757,3460.9841
17613,4114.0874
18469,3706.068
19325,3706.068
20181,3699.463
21037,3938.1711
21893,2872.52
22749,3301.623
23605,4592.7993
24461,4766.975
25317,4776.2007
26173,5028.031
27029,5666.859
27885,2872.52
28741,3368.911
29597,3847.5627
30453,3760.1643
31309,3760.1643
32165,3768.373
33021,4001.2422
33877,2909.4521
34733,3344.0703
35589,4786.2847
36445,4955.775
37301,5017.8164
38157,5195.1865
39013,5937.6924
39869,3064.072
40725,3510.5796
494,5024.819
1350,5124.2324
2206,5269.4243
3062,5790.129
3918,2737.5479
4774,4198.4487
5630,4395.4585
6486,4128.3813
7342,4121.1104
8198,4147.6997
9054,4351.305
9910,2844.6086
10766,4223.0747
11622,5146.486
12478,5339.2197
13334,5609.9478
14190,5673.0513
15046,6203.5015
15902,2920.8474
16758,4306.453
17614,4650.4126
18470,4074.5513
19326,4067.375
20182,4076.495
21038,4297.126
21894,2803.9172
22750,4177.5156
23606,4957.595
24462,5089.5005
25318,5089.5005
26174,5273.432
27030,5873.886
27886,2813.9167
28742,4262.649
29598,4422.851
30454,4131.1074
31310,4097.3096
32166,4116.337
33022,4379.429
33878,2847.4907
34734,4227.3555
35590,5102.5376
36446,5225.6226
37302,5285.7246
38158,5398.058
39014,6231.683
39870,2984.5698
40726,4482.855
495,4419.0938
1351,4506.526
2207,4758.457
3063,5357.9844
3919,2736.4133
4775,3495.355
5631,3719.5127
6487,3525.228
7343,3525.228
8199,3557.6157
9055,3594.835
9911,2968.0063
10767,3502.1404
11623,4659.2085
12479,4606.0093
13335,4633.0254
14191,4872.6997
15047,5898.5337
15903,3021.3015
16759,3578.4973
17615,3925.5203
18471,3480.8938
19327,3480.8938
20183,3489.2917
21039,3599.6836
21895,3037.303
22751,3495.355
23607,4506.1987
24463,4454.7466
25319,4454.7466
26175,4797.2085
27031,5489.0835
27887,3037.303
28743,3495.355
29599,3709.2937
30455,3529.8044
31311,3529.8044
32167,3550.9905
33023,3643.6042
33879,3058.0535
34735,3519.2336
35591,4607.0244
36447,4554.421
37303,4586.3506
38159,4877.252
39015,5513.0156
39871,3110.7488
40727,3621.9004
496,4940.4683
1352,5038.214
2208,5237.0747
3064,5851.027
